Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,FALSE,7/9/2010,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/09/2010 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,770,Adult,TRUE,641,1500,1/1/2010,12/31/2010,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,UNC,1,UCP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2010-LRW-CHS-0200,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/11/2011,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/11/2011 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,620,Jack/Jill,TRUE,401,630,1/1/2011,12/31/2012,NPT GRSME Program,Outplant - Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Wallowa River,NA,NA,Recycled,"AD, ROP","1, 1",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/13/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/13/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,700,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR09626,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/17/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/17/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,750,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR091079,GBT,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/29/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/29/2014 Lostine River Weir 2:00 AM PST,Chinook,Summer,NA,46,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,735,Adult,TRUE,631,1500,2/15/2014,9/30/2014,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-1396,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/15/2013,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/15/2013 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,529,Jack/Jill,TRUE,401,630,1/1/2013,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2013-CHS-LRW-146,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/4/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/04/2014 Lostine River Weir 2:25 PM PST,Chinook,Summer,NA,64,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,728,Adult,TRUE,631,1500,2/15/2014,9/30/2014,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-0221,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/21/2013,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/21/2013 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,830,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2013-CHS-LRW-385,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/23/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/23/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,625,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Unknown Upstream of Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Unknown Upstream of Weir,45.543263,-117.484474,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN LR092226,NI,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/31/2011,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/31/2011 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,810,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2011-LRW-CHS-149,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/19/2000,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/19/2000 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,705,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Unknown Upstream of Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Unknown Upstream of Weir,45.543263,-117.484474,Natural Spawning,UNC,1,LOP,1,NA,OTH tyvek -L15,Not Present,NA,NA,NA,NA,NA,GEN LR00-018,NI,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/2/2013,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/02/2013 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,550,Jack/Jill,TRUE,401,630,1/1/2013,12/31/2013,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2013-CHS-LRW-641,NA,FALSE,FALSE,NA,Nez Perce Tribe- Distribution.,NA,NA
FALSE,FALSE,FALSE,6/15/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/15/2016 Lostine River Weir 1:41 PM PST,Chinook,Summer,43.5 F,1,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,758,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,ROP,1,NA,OP 2824,Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0006,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/3/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/03/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,47.3 F,13,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,768,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,OP 0251,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/28/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,729,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0958,NA,FALSE,FALSE,NA,Nez Perce Tribe- Distribution.,NA,NA
FALSE,FALSE,FALSE,7/22/1997,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/22/1997 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,810,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,6/9/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/09/2015 Lostine River Weir 8:17 AM PST,Chinook,Summer,49.4 F,4,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,764,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,ROP,1,NA,OP 3345,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0007,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/7/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/07/2014 Lostine River Weir 8:12 AM PST,Chinook,Summer,NA,10,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,575,Jack/Jill,TRUE,401,630,2/15/2014,9/30/2014,NPT GRSME Program,Outplant - Bear Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Bear Creek,45.4714012145996,-117.559173583984,Natural Spawning,"AD, ROP","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/11/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/11/2014 Lostine River Weir 10:40 AM PST,Chinook,Summer,NA,25,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,722,Adult,TRUE,631,1500,2/15/2014,9/30/2014,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,3D9.1C2D4669E1,NA,GEN 2014-LRW-CHS-0276,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,6/25/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/25/2015 Lostine River Weir 8:30 AM PST,Chinook,Summer,53.1 F,4,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,755,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0209,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/18/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/18/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,570,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR091135,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/3/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/03/2014 Lostine River Weir 1:00 AM PST,Chinook,Summer,NA,5,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,554,Jack/Jill,TRUE,401,630,2/15/2014,9/30/2014,NPT GRSME Program,Outplant - Bear Creek,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Bear Creek,45.4714012145996,-117.559173583984,Natural Spawning,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-1010,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/10/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/10/2018 Lostine River Weir 7:00 AM PST,Chinook,Summer,54.7 F,65,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,690,Adult,TRUE,631,1500,2/15/2018,12/31/2018,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2018-LRW-CHS-512,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/7/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/07/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,786,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-1234,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/12/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/12/2015 Lostine River Weir 9:33 AM PST,Chinook,Summer,57.8-58.0 F,3,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,691,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,OP 3799,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0624,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/7/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/07/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,610,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR091959,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/1/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/01/2018 Lostine River Weir 8:00 AM PST,Chinook,Summer,51.8 F,44,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,608,Jack/Jill,TRUE,401,630,2/15/2018,12/31/2018,NPT GRSME Program,Outplant - Wallowa River: Lower Diamond Road,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Wallowa River: Lower Diamond Road,45.5945816040039,-117.579650878906,Recycled,"AD, ROP","1, 1",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/25/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/25/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,730,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR091654,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/22/2013,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/22/2013 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,603,Jack/Jill,TRUE,401,630,1/1/2013,12/31/2013,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2013-CHS-LRW-427,NA,FALSE,FALSE,NA,Nez Perce Tribe- Distribution.,NA,NA
FALSE,FALSE,FALSE,6/29/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/29/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,770,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR09340,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/30/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/30/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,58.0 F,4,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,784,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,"AD, ROP","1, 1",LOP,1,NA,RT 53,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/3/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/03/2015 Lostine River Weir 10:08 AM PST,Chinook,Summer,55.3 - 55.9 F,37,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,756,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0942,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/7/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/07/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,"49.7 F 
Recycled 1 ROP fish transferred to Wallowa at Diamond Prairie",21,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,728,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2017-LRW-CHS-067,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/10/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/10/2016 Lostine River Weir 9:59 AM PST,Chinook,Summer,52.5 F,7,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,770,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,OP 3474,Not Present,NA,NA,NA,NA,NA,GEN 2016-LRW-CHS-0078,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/24/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/24/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,540,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR091629,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/1/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/01/2018 Lostine River Weir 8:00 AM PST,Chinook,Summer,51.8 F,24,1,Bull Trout,NA,Unknown,Uncategorized,NA,NA,NA,NA,NA,NA,Alive,466,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2018-LRW-BT-109,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/5/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/05/2018 Lostine River Weir 5:00 AM PST,Chinook,Summer,51.2 F,43,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,744,Adult,TRUE,631,1500,2/15/2018,12/31/2018,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2018-LRW-CHS-209,NA,FALSE,FALSE,NA,NA,NA,NA
